TV,Radio,Social Media,Influencer,Sales,Investimento,Rentabilidade
100000000.0,30107063.69,8054539.89,Mega,357788195.2,138161603.57,258.96
18000000.0,1481611.07,2321315.36,Nano,59548226.42,21802926.43,273.12
63000000.0,15798201.77,4337964.3,Macro,225745401.9,83136166.07,271.54
47000000.0,15588488.83,4779978.97,Mega,166450730.0,67368467.8,247.08
77000000.0,25051754.6,4273356.68,Nano,270167491.7,106325111.28,254.1
60000000.0,17599140.55,1792459.54,Macro,217008205.3,79391600.09,273.34
12000000.0,5309371.03,886191.82,Micro,40690358.88,18195562.85,223.63
58000000.0,21366629.78,4869841.9,Macro,209916070.3,84236471.68,249.2
66000000.0,18198378.17,6138034.35,Mega,236411755.0,90336412.52,261.7
98000000.0,37299687.91,5509882.62,Mega,346949036.4,140809570.53,246.4
23000000.0,14805533.14,1818714.97,Micro,80272517.48,39624248.11,202.58
29000000.0,4442709.59,3533258.35,Mega,104421182.3,36975967.94,282.4
57000000.0,2451159.61,1932471.28,Mega,201431242.8,61383630.9,328.15
10000000.0,1667024.0,5648119.95,Micro,34787085.31,17315143.95,200.91
97000000.0,34786436.91,5168134.75,Micro,344029587.1,136954571.66,251.2
62000000.0,13250959.26,2680226.83,Nano,218173142.1,77931186.09,279.96
78000000.0,31219467.28,7587730.57,Nano,270653594.9,116807197.85,231.71
32000000.0,21477269.78,3457469.56,Macro,113675138.6,56934739.34,199.66
56000000.0,21411172.35,3944672.63,Micro,199004101.8,81355844.98,244.61
44000000.0,12613350.1,2000279.61,Micro,158673092.2,58613629.71,270.71
25000000.0,15660677.41,4894260.23,Mega,93293216.0,45554937.64,204.79
46000000.0,7179374.08,3421230.65,Macro,166495740.0,56600604.72,294.16
49000000.0,17579873.78,1218985.09,Macro,173612079.4,67798858.87,256.07
84000000.0,28255843.73,5699994.1,Mega,298882342.9,117955837.83,253.38
12000000.0,6299113.35,912153.44,Micro,40153596.47,19211266.79,209.01
99000000.0,34920926.71,6825080.71,Nano,355926122.4,140746007.42,252.89
47000000.0,12914930.42,1829351.19,Nano,172878052.8,61744281.61,279.99
31000000.0,10822490.16,857715.14,Macro,107316516.2,42680205.3,251.44
64000000.0,22335417.86,434649.66,Mega,225804995.4,86770067.52,260.23
88000000.0,25597281.55,4903209.55,Micro,314311329.7,118500491.1,265.24
94000000.0,21231890.06,4101766.95,Mega,334246130.2,119333657.01,280.09
13000000.0,11973377.64,124167.14,Mega,49498012.78,25097544.78,197.22
94000000.0,33993736.18,5491583.82,Nano,334791421.2,133485320.0,250.81
61000000.0,26823434.84,5586457.74,Macro,214346542.6,93409892.58,229.47
75000000.0,26576045.52,6141799.34,Macro,265217235.8,107717844.86,246.21
83000000.0,24140788.51,5204844.0,Micro,292313545.0,112345632.51,260.19
10000000.0,5298172.12,903993.56,Mega,37069275.0,16202165.68,228.79
84000000.0,27299558.91,5084324.99,Micro,305181970.6,116383883.9,262.22
27000000.0,8356876.05,3829888.21,Micro,97930253.16,39186764.26,249.91
66000000.0,34394427.09,3764872.97,Mega,240890604.5,104159300.06,231.27
60000000.0,11201913.54,3278170.23,Micro,210069569.0,74480083.77,282.05
44000000.0,11822495.58,1840562.77,Macro,155630229.5,57663058.35,269.9
11000000.0,2478502.54,1480315.23,Micro,38865966.06,14958817.77,259.82
38000000.0,9953269.12,713255.76,Nano,134396094.9,48666524.88,276.16
35000000.0,14579767.11,3274513.94,Nano,124176350.4,52854281.05,234.94
49000000.0,16591595.46,394758.96,Micro,177308789.1,65986354.42,268.71
63000000.0,18662869.71,2145018.86,Nano,225850897.2,83807888.57,269.49
26000000.0,17177529.21,2970977.49,Nano,94504040.95,46148506.7,204.78
39000000.0,5044617.94,2012805.81,Macro,138856211.3,46057423.75,301.48
31000000.0,18129411.66,3425165.0,Macro,113548098.2,52554576.66,216.06
32000000.0,11859268.74,1787562.18,Mega,110377278.1,45646830.92,241.81
14000000.0,11244390.34,2602426.97,Mega,53871493.98,27846817.31,193.46
77000000.0,25467344.74,1829690.92,Mega,273798882.5,104297035.66,262.52
69000000.0,21046612.71,5599101.97,Nano,245643144.9,95645714.68,256.83
88000000.0,29437584.71,5523007.98,Micro,317159429.2,122960592.69,257.94
93000000.0,24641195.15,4856110.74,Mega,326035881.7,122497305.89,266.16
10000000.0,573244.04,1072542.46,Micro,33719607.42,11645786.49,289.54
85000000.0,29573193.13,5647527.89,Nano,298313708.4,120220721.02,248.14
91000000.0,29481794.55,2502110.17,Nano,324871363.7,122983904.73,264.16
92000000.0,26892687.9,3890886.0,Nano,327869538.7,122783573.9,267.03
25000000.0,13969212.25,5209408.38,Mega,90625184.81,44178620.63,205.13
33000000.0,7841799.1,2114598.92,Nano,113396523.7,42956398.02,263.98
77000000.0,28468827.17,3439719.41,Macro,274906773.1,108908546.58,252.42
69000000.0,26949944.63,2112651.67,Nano,245332887.6,98062596.3,250.18
25000000.0,1247191.6,1757639.59,Mega,90042685.81,28004831.19,321.53
67000000.0,28208122.72,4030445.72,Micro,239600458.9,99238568.44,241.44
47000000.0,19600887.77,8160758.96,Mega,166975853.5,74761646.73,223.34
81000000.0,32481799.76,5065837.23,Macro,287915422.2,118547636.99,242.87
98000000.0,33804166.17,6854701.42,Macro,349641083.1,138658867.59,252.16
78000000.0,24735797.62,4856536.67,Nano,279522769.5,107592334.29,259.8
35000000.0,15072338.14,928096.77,Macro,123565291.1,51000434.91,242.28
26000000.0,8871762.17,1900113.45,Nano,91710447.4,36771875.62,249.4
58000000.0,27232057.65,4969437.56,Micro,211728382.3,90201495.21,234.73
46000000.0,23820475.28,1627421.27,Micro,159450848.1,71447896.55,223.17
60000000.0,17220849.22,5411438.96,Mega,216668240.1,82632288.18,262.21
51000000.0,16174848.75,1898537.47,Micro,185048764.7,69073386.22,267.9
27000000.0,12245997.34,2026165.04,Mega,99963027.23,41272162.38,242.2
55000000.0,14656633.36,3817979.65,Micro,191521266.1,73474613.01,260.66
88000000.0,31060400.08,5598760.01,Micro,313124945.3,124659160.09,251.18
33000000.0,5338710.73,2316944.26,Macro,120252124.0,40655654.99,295.78
43000000.0,14623158.99,3608015.49,Nano,154264706.2,61231174.48,251.94
84000000.0,31215857.35,1944918.74,Micro,296615212.2,117160776.09,253.17
97000000.0,31417453.86,4016903.21,Nano,343481664.6,132434357.07,259.36
49000000.0,18606293.52,5167471.59,Nano,175539135.1,72773765.11,241.21
54000000.0,26811272.65,7628128.67,Mega,193871203.2,88439401.32,219.21
15000000.0,5559327.55,1207829.52,Mega,48276545.02,21767157.07,221.79
68000000.0,16845297.32,4987388.93,Macro,243392808.3,89832686.25,270.94
37000000.0,13338918.46,2531478.93,Micro,132875573.7,52870397.39,251.32
79000000.0,26742888.82,4026507.79,Nano,285683880.4,109769396.61,260.26
96000000.0,24603597.11,4146171.13,Nano,342958200.7,124749768.24,274.92
56000000.0,14682107.58,3733367.35,Micro,204114019.2,74415474.93,274.29
31000000.0,12327459.75,1450388.74,Mega,106762541.2,44777848.49,238.43
34000000.0,18151119.96,3103474.04,Micro,120113023.2,55254594.01,217.38
62000000.0,26565561.36,2245302.71,Mega,216251881.4,90810864.07,238.13
38000000.0,15202465.94,2346264.46,Micro,128993581.3,55548730.4,232.22
32000000.0,14487360.52,931805.76,Macro,111188121.9,47419166.28,234.48
91000000.0,35488873.71,6478934.03,Micro,324627333.6,132967807.74,244.14
30000000.0,11877716.92,521646.69,Nano,105540287.1,42399363.61,248.92
53000000.0,17710483.6,670137.98,Nano,185033029.5,71380621.58,259.22
87000000.0,34452873.78,5827060.76,Mega,308220469.9,127279934.54,242.16
92000000.0,27868478.2,2766438.7,Micro,323402096.6,122634916.9,263.71
97000000.0,38913956.38,9088162.78,Nano,349394371.3,145002119.16,240.96
99000000.0,34475764.07,4934271.99,Macro,347552409.9,138410036.06,251.1
68000000.0,16410371.16,3082835.59,Macro,243343079.5,87493206.74,278.13
73000000.0,17202430.34,5265145.61,Mega,263007956.8,95467575.95,275.49
73000000.0,31854387.35,5430961.83,Mega,260141047.9,110285349.18,235.88
20000000.0,7325061.92,1587892.05,Nano,70881483.93,28912953.98,245.15
38000000.0,17171514.86,4116564.22,Macro,139000494.3,59288079.07,234.45
79000000.0,28232161.99,4769820.45,Macro,280320969.4,112001982.44,250.28
48000000.0,7395379.41,2925949.51,Nano,172524878.0,58321328.92,295.82
79000000.0,26659166.29,5058853.64,Mega,286074521.4,110718019.93,258.38
28000000.0,15987103.55,831085.79,Mega,95672041.15,44818189.34,213.47
61000000.0,21981998.98,4021468.95,Macro,220838221.6,87003467.93,253.83
59000000.0,19159906.69,4831583.42,Nano,212408628.3,82991490.11,255.94
99000000.0,33381723.4,8147554.7,Micro,349635261.9,140529278.1,248.8
66000000.0,22433865.87,874304.74,Micro,232409531.2,89308170.61,260.23
12000000.0,2689973.09,1873918.17,Mega,46744530.19,16563891.25,282.21
14000000.0,4702788.92,1325031.96,Mega,47208725.37,20027820.88,235.72
37000000.0,11564405.78,3196670.64,Micro,129177600.6,51761076.42,249.57
95000000.0,24083922.99,3537059.46,Micro,338297341.4,122620982.45,275.89
74000000.0,20717041.81,3564433.8,Nano,263529843.9,98281475.61,268.14
85000000.0,27470120.19,5023978.42,Nano,304921852.2,117494098.61,259.52
17000000.0,14694603.8,474445.69,Mega,60569697.34,32169049.49,188.29
42000000.0,12059070.89,1472850.96,Micro,146823452.7,55531921.85,264.39
60000000.0,17887658.8,4215976.16,Macro,219154456.8,82103634.95,266.92
32000000.0,11219303.55,656788.66,Micro,114729088.5,43876092.21,261.48
29000000.0,22056605.05,4372790.19,Nano,102160097.0,55429395.24,184.31
56000000.0,22659135.06,484667.65,Mega,201976445.9,79143802.71,255.2
11000000.0,7322336.3,1174883.48,Micro,36969051.5,19497219.78,189.61
57000000.0,23270449.19,5741407.97,Micro,204236880.8,86011857.16,237.45
95000000.0,38051254.13,3180587.04,Micro,337016850.8,136231841.17,247.38
70000000.0,18397147.52,1654340.28,Macro,248034799.0,90051487.8,275.44
46000000.0,15432661.88,1018386.28,Mega,154830418.6,62451048.16,247.92
84000000.0,28062565.77,3420994.55,Nano,294020782.3,115483560.32,254.6
72000000.0,26448005.35,3509245.81,Micro,256373700.2,101957251.16,251.45
14000000.0,6167699.61,901902.77,Nano,45773789.49,21069602.38,217.25
52000000.0,18254182.26,2745603.39,Nano,182777552.9,72999785.65,250.38
13000000.0,2879753.33,221099.52,Micro,40565807.81,16100852.85,251.95
76000000.0,31364383.75,7209496.96,Macro,269952456.9,114573880.71,235.61
93000000.0,23007908.46,4426276.69,Micro,330742978.6,120434185.15,274.63
31000000.0,7682984.5,1443827.38,Nano,110027203.5,40126811.88,274.2
31000000.0,20509704.8,1575745.3,Macro,110642289.7,53085450.1,208.42
62000000.0,16992034.82,3781429.36,Mega,219169530.6,82773464.18,264.78
47000000.0,18765085.82,6298226.83,Macro,160502070.5,72063312.65,222.72
87000000.0,37933485.78,7081628.47,Macro,305291643.5,132015114.25,231.26
52000000.0,12044813.55,370684.49,Nano,187710916.0,64415498.04,291.41
94000000.0,34830223.42,6007376.74,Mega,330309060.0,134837600.16,244.97
14000000.0,3492288.51,1662926.39,Micro,51367113.19,19155214.89,268.16
45000000.0,14184603.55,5545421.14,Macro,153578704.5,64730024.69,237.26
20000000.0,6533529.15,389875.21,Mega,68653963.05,26923404.36,255.0
63000000.0,27003880.98,4800652.1,Nano,221144783.7,94804533.08,233.26
80000000.0,31599247.3,5409547.29,Mega,280213639.9,117008794.59,239.48
85000000.0,28202710.03,7586978.64,Macro,300021921.9,120789688.67,248.38
88000000.0,24628032.09,9751647.01,Micro,314492417.1,122379679.1,256.98
26000000.0,8093059.76,2677550.76,Macro,91567497.37,36770610.52,249.02
47000000.0,11613787.5,1815052.73,Nano,164680303.9,60428840.23,272.52
75000000.0,30503723.6,3850431.4,Macro,269869530.8,109354155.0,246.78
63000000.0,20165048.66,3549288.35,Micro,225463376.2,86714337.01,260.01
90000000.0,32904659.72,5083271.91,Nano,321527591.6,127987931.63,251.22
69000000.0,17551189.62,3143709.75,Micro,246238849.5,89694899.37,274.53
45000000.0,10908638.06,3192073.71,Mega,158313150.9,59100711.77,267.87
40000000.0,18150109.91,3230139.04,Macro,145522259.0,61380248.95,237.08
60000000.0,14860216.68,4607362.65,Nano,212995753.9,79467579.33,268.03
46000000.0,13180205.46,3235491.34,Micro,160095153.2,62415696.8,256.5
68000000.0,25613700.18,6464483.07,Nano,241034346.6,100078183.25,240.85
38000000.0,9060266.84,887353.03,Macro,139228627.5,47947619.87,290.38
76000000.0,27596101.49,3303434.18,Micro,275427754.7,106899535.67,257.65
20000000.0,7756875.76,2572286.87,Mega,67574903.62,30329162.63,222.81
78000000.0,30880487.95,10188754.85,Mega,280191965.8,119069242.8,235.32
85000000.0,22859412.76,7506443.29,Nano,300249264.0,115365856.05,260.26
56000000.0,22810451.97,2525908.54,Mega,205484099.5,81336360.51,252.63
39000000.0,18170306.62,4848508.77,Nano,133424719.2,62018815.39,215.14
78000000.0,28715799.99,6852004.2,Nano,278850834.6,113567804.19,245.54
54000000.0,16179558.91,2089970.31,Micro,190252008.1,72269529.22,263.25
25000000.0,19232066.27,4730563.38,Macro,85644384.7,48962629.65,174.92
65000000.0,23251073.96,2460484.22,Micro,232107967.0,90711558.18,255.87
85000000.0,33418365.23,4973469.35,Mega,304302495.9,123391834.58,246.61
59000000.0,23464161.67,3671607.87,Macro,210486536.0,86135769.54,244.37
57000000.0,12480403.25,1319113.04,Mega,203948777.9,70799516.29,288.07
28000000.0,4501081.54,1913826.14,Micro,99735471.27,34414907.68,289.8
18000000.0,1864835.19,1069212.54,Macro,65064888.53,20934047.73,310.81
29000000.0,6043136.61,2687085.16,Macro,101719072.5,37730221.77,269.6
95000000.0,28039573.27,2832569.78,Mega,335604322.4,125872143.05,266.62
60000000.0,22601445.02,6898288.3,Macro,213717152.7,89499733.32,238.79
60000000.0,22518668.48,8211918.04,Macro,208827418.0,90730586.52,230.16
64000000.0,21478195.3,7187973.14,Nano,233403537.3,92666168.44,251.88
71000000.0,28989318.13,4510760.39,Nano,250151755.2,104500078.52,239.38
100000000.0,30445148.9,7897284.14,Mega,353745918.2,138342433.04,255.7
72000000.0,24499532.05,3518819.2,Macro,257443440.1,100018351.25,257.4
99000000.0,30967922.54,5586192.96,Nano,352821376.5,135554115.5,260.28
43000000.0,15031386.23,742116.97,Mega,152049374.0,58773503.2,258.7
89000000.0,41553739.51,6947762.67,Micro,313055281.5,137501502.18,227.67
68000000.0,29222603.57,4406522.89,Macro,238090909.2,101629126.46,234.27
40000000.0,21786293.19,7451511.14,Micro,139517209.2,69237804.33,201.5
51000000.0,20673137.53,2285148.53,Micro,183616349.9,73958286.06,248.27
17000000.0,683.95,672619.17,Nano,58098630.66,17673303.12,328.74
47000000.0,2014777.42,1070821.75,Nano,165576045.9,50085599.17,330.59
32000000.0,84174.69,643276.24,Mega,113300857.2,32727450.93,346.2
45000000.0,11864783.35,1576683.42,Nano,159509533.7,58441466.77,272.94
46000000.0,11410022.35,2694955.19,Mega,158800472.8,60104977.54,264.21
49000000.0,20771809.63,3689627.87,Nano,170201395.2,73461437.5,231.69
65000000.0,26974305.7,5266266.04,Nano,231351394.3,97240571.74,237.92
74000000.0,21970875.96,8203744.41,Macro,263429931.9,104174620.37,252.87
75000000.0,19524748.85,2011565.64,Micro,272412772.9,96536314.49,282.19
33000000.0,10398037.35,1315125.54,Macro,117751643.4,44713162.89,263.35
80000000.0,24742004.06,1469919.58,Mega,284173000.9,106211923.64,267.55
17000000.0,13332455.08,3854678.78,Mega,61398752.71,34187133.86,179.6
100000000.0,36761585.96,6258340.61,Micro,356441290.3,143019926.57,249.22
13000000.0,2807795.77,601655.89,Mega,48158675.28,16409451.66,293.48
87000000.0,29114927.88,6434981.93,Nano,310048804.8,122549909.81,253.0
80000000.0,24009265.22,277916.71,Macro,288660554.6,104287181.93,276.79
25000000.0,5308684.63,1459211.68,Nano,89758573.99,31767896.31,282.54
65000000.0,22505064.62,6523355.86,Macro,227624483.0,94028420.48,242.08
15000000.0,7650640.04,3483067.27,Micro,56346211.81,26133707.31,215.61
90000000.0,30822986.89,1891624.83,Nano,322847852.9,122714611.72,263.09
87000000.0,24738278.16,3608007.69,Mega,313193268.7,115346285.85,271.52
87000000.0,29327362.29,1618873.63,Nano,310122839.9,117946235.92,262.94
35000000.0,14824545.22,1765247.89,Nano,122065538.0,51589793.11,236.61
58000000.0,18248446.37,464631.54,Macro,207278715.8,76713077.91,270.2
11000000.0,1530852.3,2412231.94,Micro,36970501.18,14943084.24,247.41
85000000.0,32618283.43,7461405.5,Mega,301710478.1,125079688.93,241.21
64000000.0,25280474.04,1795472.68,Macro,223861886.6,91075946.72,245.8
69000000.0,13212716.27,2513438.87,Mega,245463504.9,84726155.14,289.71
38000000.0,5433861.83,4682299.46,Macro,134784297.8,48116161.29,280.12
42000000.0,9042435.58,400175.5,Nano,150463522.6,51442611.08,292.49
10000000.0,3779924.04,1188229.76,Macro,40695901.44,14968153.8,271.88
88000000.0,25788934.57,5871907.36,Mega,315093183.3,119660841.93,263.32
18000000.0,4324678.21,1383422.12,Mega,60913775.07,23708100.33,256.93
77000000.0,28536922.21,3714551.55,Mega,271690631.0,109251473.76,248.68
24000000.0,10265877.15,4105277.33,Nano,84196911.1,38371154.48,219.43
87000000.0,21655607.83,4342996.44,Macro,306901093.8,112998604.27,271.6
64000000.0,25139079.69,3249423.62,Nano,231657693.8,92388503.31,250.74
20000000.0,3655618.83,901505.11,Nano,59491579.12,24557123.94,242.26
68000000.0,18708630.89,1950714.2,Mega,244405551.3,88659345.09,275.67
20000000.0,1957628.61,873307.41,Macro,68328426.72,22830936.02,299.28
43000000.0,14922352.88,2357322.55,Macro,152205452.3,60279675.43,252.5
70000000.0,23175390.59,4579829.01,Macro,245514181.6,97755219.6,251.15
64000000.0,22859084.73,7595223.42,Micro,226727491.8,94454308.15,240.04
41000000.0,8207210.54,54399.13,Nano,143492619.1,49261609.67,291.29
23000000.0,12369884.2,564642.43,Micro,82775294.68,35934526.63,230.35
52000000.0,17296924.45,1341983.96,Micro,182685950.7,70638908.41,258.62
23000000.0,4523879.46,3658953.78,Nano,83352219.64,31182833.24,267.3
61000000.0,29988078.28,5491511.05,Micro,215153731.3,96479589.33,223.0
51000000.0,13874618.16,3553056.77,Nano,188091573.5,68427674.93,274.88
18000000.0,7929312.53,2364400.6,Mega,68206622.26,28293713.12,241.07
77000000.0,21265099.98,5222109.92,Micro,272865488.6,103487209.9,263.67
39000000.0,10886331.39,109931.93,Nano,133678656.0,49996263.31,267.38
33000000.0,946800.09,659368.42,Macro,118092968.1,34606168.51,341.25
10000000.0,7085628.09,620930.87,Nano,36562730.0,17706558.96,206.49
16000000.0,5671721.29,712198.05,Nano,53790217.64,22383919.34,240.31
37000000.0,7770454.12,1797070.67,Micro,135721379.8,46567524.8,291.45
33000000.0,7047832.45,1939791.63,Macro,114677452.6,41987624.09,273.12
71000000.0,24375377.42,3050471.29,Macro,253859972.8,98425848.71,257.92
75000000.0,20623115.44,6519578.95,Macro,265816698.7,102142694.39,260.24
19000000.0,12521812.67,1924052.67,Micro,66913096.75,33445865.34,200.06
77000000.0,19190585.31,1966278.45,Micro,279224425.9,98156863.76,284.47
74000000.0,20404645.94,3936969.49,Macro,263219106.8,98341615.43,267.66
70000000.0,15292558.81,2437563.02,Micro,251757993.1,87730121.83,286.97
33000000.0,3927267.48,2376656.14,Mega,118508262.5,39303923.62,301.52
58000000.0,11773127.3,101324.03,Micro,209293894.3,69874451.33,299.53
13000000.0,11952481.01,3326804.42,Nano,52443773.41,28279285.43,185.45
80000000.0,18781093.94,4054434.46,Micro,283539928.3,102835528.4,275.72
34000000.0,7767692.58,2769472.52,Macro,117971425.0,44537165.1,264.88
19000000.0,194576.48,1235674.58,Mega,64571920.04,20430251.06,316.06
78000000.0,26827397.06,2389919.76,Micro,277971903.6,107217316.82,259.26
38000000.0,7882629.02,921557.24,Nano,137586251.2,46804186.26,293.96
94000000.0,26872870.01,2585689.59,Macro,333048442.5,123458559.6,269.77
68000000.0,30357777.37,4303529.11,Macro,241275318.5,102661306.48,235.02
27000000.0,14022102.63,1088194.76,Nano,98929090.94,42110297.39,234.93
57000000.0,16685099.76,667511.49,Mega,201081134.9,74352611.25,270.44
76000000.0,31207507.47,4292261.14,Mega,271222418.0,111499768.61,243.25
97000000.0,25473532.61,1533320.65,Nano,343673374.9,124006853.26,277.14
53000000.0,15310542.88,2280185.98,Macro,191483207.8,70590728.86,271.26
15000000.0,11356235.05,859390.64,Mega,51320435.39,27215625.69,188.57
87000000.0,29353321.75,6940423.54,Macro,303594157.2,123293745.29,246.24
54000000.0,14119059.96,4215642.13,Nano,190284464.3,72334702.09,263.06
37000000.0,6460701.93,1332038.47,Nano,132426999.8,44792740.4,295.64
25000000.0,5739965.65,235851.85,Macro,83430907.4,30975817.49,269.34
67000000.0,22051714.17,3380999.28,Mega,240361592.0,92432713.45,260.04
93000000.0,32521595.28,6428195.0,Micro,326653000.6,131949790.27,247.56
58000000.0,16224880.15,3386847.88,Mega,210524718.4,77611728.03,271.25
59000000.0,15415420.77,1707459.57,Mega,211176946.0,76122880.34,277.42
90000000.0,26774260.32,5958191.41,Macro,318545001.6,122732451.73,259.54
99000000.0,28344816.42,5939716.82,Mega,348274250.3,133284533.24,261.3
47000000.0,14265136.55,454170.0,Mega,166354825.4,61719306.55,269.53
100000000.0,27318296.46,3269504.97,Macro,356256236.3,130587801.43,272.81
20000000.0,14135340.24,3890982.84,Micro,69833707.12,38026323.08,183.65
53000000.0,15738604.38,4224996.58,Mega,190682235.2,72963600.96,261.34
38000000.0,16089437.37,2525347.28,Micro,138026902.8,56614784.65,243.8
19000000.0,7529380.57,663731.94,Nano,68488619.68,27193112.5,251.86
69000000.0,22997360.22,5937954.8,Macro,241176246.2,97935315.02,246.26
23000000.0,17882777.76,724534.45,Nano,80758584.75,41607312.21,194.1
25000000.0,1833772.48,1466704.53,Macro,90300929.51,28300477.02,319.08
39000000.0,5906967.28,3587998.3,Mega,140024739.2,48494965.58,288.74
100000000.0,31646288.9,6521084.81,Micro,356517701.1,138167373.71,258.03
12000000.0,2201477.32,166173.46,Micro,44998139.19,14367650.79,313.19
46000000.0,17946872.12,1643429.85,Micro,158667916.5,65590301.97,241.91
15000000.0,616376.15,1584732.55,Micro,48199200.75,17201108.7,280.21
91000000.0,23743407.47,6509060.47,Mega,318145612.0,121252467.94,262.38
79000000.0,17402339.18,4550484.42,Macro,282692897.8,100952823.6,280.02
23000000.0,7568249.28,1344170.82,Micro,79204668.41,31912420.09,248.19
96000000.0,33980639.24,6003671.16,Macro,347485061.6,135984310.4,255.53
70000000.0,29746771.07,4842879.66,Nano,245158013.0,104589650.72,234.4
95000000.0,27608909.98,5965674.72,Micro,342374752.0,128574584.7,266.28
75000000.0,28100150.17,6641151.31,Macro,265465913.5,109741301.48,241.9
62000000.0,22157193.29,1174740.67,Macro,223043299.3,85331933.96,261.38
99000000.0,34852087.83,4438102.22,Micro,351073661.4,138290190.05,253.87
33000000.0,20903965.94,5870763.97,Nano,114927044.4,59774729.91,192.27
16000000.0,6352914.13,5654725.26,Nano,64560534.98,28007639.39,230.51
49000000.0,15760313.91,2761035.65,Macro,179393267.3,67521349.56,265.68
14000000.0,4269271.76,1705284.55,Nano,49113216.26,19974556.31,245.88
72000000.0,26134777.94,2501086.04,Mega,258432260.6,100635863.98,256.8
63000000.0,24337605.54,3647264.55,Mega,223237389.8,90984870.09,245.36
66000000.0,20886610.89,4727851.85,Micro,237112118.3,91614462.74,258.82
76000000.0,18629237.64,3880480.66,Macro,271132615.2,98509718.3,275.23
88000000.0,35506077.89,5870154.1,Macro,311511448.9,129376231.99,240.78
25000000.0,7690011.84,572313.34,Mega,87900675.63,33262325.17,264.26
76000000.0,16709314.71,1792285.78,Mega,269737569.2,94501600.48,285.43
20000000.0,4636437.87,5109243.54,Micro,72467913.34,29745681.41,243.62
19000000.0,4906580.81,3263641.47,Nano,66570507.29,27170222.28,245.01
15000000.0,3773286.78,135074.3,Nano,55674213.74,18908361.09,294.44
14000000.0,5478510.79,2250340.62,Macro,49661014.65,21728851.41,228.55
24000000.0,11797968.72,5560012.57,Macro,82133472.29,41357981.29,198.59
75000000.0,31226155.23,4872158.08,Mega,262648763.1,111098313.31,236.41
27000000.0,3349022.88,783864.61,Mega,93195713.36,31132887.49,299.35
14000000.0,2470891.06,1029124.7,Nano,49765786.38,17500015.75,284.38
72000000.0,18157609.92,3376908.82,Macro,254456661.7,93534518.74,272.05
72000000.0,8623786.38,2562239.94,Micro,256173987.0,83186026.31,307.95
82000000.0,33966482.88,9127437.45,Mega,294969324.5,125093920.33,235.8
66000000.0,18744511.61,3009174.44,Micro,234777171.6,87753686.05,267.54
83000000.0,26019493.95,4824377.93,Nano,295053625.0,113843871.88,259.17
61000000.0,11737598.35,1040604.12,Macro,218972622.5,73778202.47,296.8
64000000.0,13461720.84,1849160.98,Mega,229497800.2,79310881.82,289.36
18000000.0,6498471.41,1634970.55,Nano,59639953.35,26133441.96,228.21
61000000.0,26148819.55,1866911.2,Nano,219078353.7,89015730.75,246.11
34000000.0,12350390.71,6240126.92,Mega,118334758.4,52590517.63,225.01
68000000.0,29301503.2,673080.23,Nano,238675710.8,97974583.43,243.61
30000000.0,9253700.54,1377505.53,Micro,106920849.6,40631206.07,263.15
48000000.0,14298581.27,1588769.98,Mega,167856774.5,63887351.25,262.74
22000000.0,2685571.25,2783753.32,Macro,84115663.39,27469324.58,306.22
25000000.0,11132950.6,2882927.21,Nano,89414180.55,39015877.81,229.17
88000000.0,31640992.55,4554771.67,Nano,310480367.6,124195764.22,249.99
78000000.0,19518953.84,1820807.65,Micro,282931973.3,99339761.49,284.81
10000000.0,3986323.35,30038.23,Macro,38675622.99,14016361.58,275.93
20000000.0,8995115.12,684036.13,Macro,65540223.46,29679151.25,220.83
38000000.0,9608401.77,266972.47,Micro,137567218.8,47875374.25,287.34
51000000.0,23059430.72,4309633.65,Micro,177495872.7,78369064.37,226.49
89000000.0,21766126.46,2193168.41,Micro,317471044.3,112959294.87,281.05
40000000.0,9790167.85,5124846.85,Micro,141263329.8,54915014.7,257.24
38000000.0,22377054.63,5517499.21,Nano,134188709.1,65894553.84,203.64
44000000.0,16232215.63,813393.99,Nano,161454679.7,61045609.62,264.48
99000000.0,32672095.61,1801486.33,Micro,349376330.2,133473581.94,261.76
36000000.0,10604199.06,3560618.09,Micro,135356345.6,50164817.15,269.82
14000000.0,1304559.99,2523884.42,Mega,49646020.89,17828444.41,278.47
41000000.0,9632766.33,3042221.76,Macro,146946553.2,53674988.09,273.77
43000000.0,4246828.01,1182699.76,Micro,151641576.0,48429527.76,313.12
34000000.0,8353308.82,260972.54,Micro,114382532.4,42614281.36,268.41
75000000.0,28556604.96,4744486.5,Micro,264785700.8,108301091.46,244.49
39000000.0,11377459.37,1560846.76,Micro,143599758.9,51938306.13,276.48
56000000.0,24395031.94,7606384.88,Micro,210568944.7,88001416.82,239.28
30000000.0,5927109.03,3881455.38,Mega,104583277.1,39808564.41,262.72
80000000.0,27705905.37,7419605.85,Nano,286532868.6,115125511.22,248.89
15000000.0,7094611.42,3515823.02,Mega,54927934.16,25610434.43,214.47
25000000.0,11095350.68,337279.59,Micro,90709248.54,36432630.27,248.98
49000000.0,10055741.97,3472817.54,Micro,179131556.1,62528559.51,286.48
93000000.0,25989923.47,4655323.38,Macro,333319842.7,123645246.85,269.58
54000000.0,21739928.56,5195618.18,Nano,188363743.1,80935546.74,232.73
22000000.0,4853494.11,17377.46,Micro,80921975.04,26870871.57,301.15
46000000.0,19510739.72,3107126.42,Mega,163231087.9,68617866.14,237.88
